Latitude,Longitude,Date,Maximum Temperature,Minimum Temperature,Temperature,Dew Point,Wind Chill,Heat Index,Precipitation,Precipitation Cover,Snow,Snow Depth,Wind Speed,Wind Gust,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Sea Level Pressure,Solar Radiation,Solar Energy,Weather Type,Info,Conditions
39.52408,-121.60037,2020-06-17,89.1,59.0,75.0,40.7,,85.5,0.0,0.0,0.0,0.0,19.7,32.2,304.21,9.9,0.0,31.69,1014.4,560.0,48.4,,,Clear
38.23432,-121.20828,2020-06-17,89.5,61.1,74.8,42.2,,85.6,0.0,0.0,0.0,0.0,18.5,26.4,310.67,9.9,0.0,34.58,1013.1,380.8,32.9,,,Clear
38.89178,-121.33956,2020-06-18,94.9,46.4,73.6,41.6,45.3,90.2,0.0,0.0,0.0,0.0,10.3,16.1,237.46,9.9,0.0,40.1,1010.7,591.4,36.2,,,Clear
35.27678,-118.6894,2020-06-17,78.0,52.5,66.5,39.9,,,0.0,0.0,0.0,0.0,14.7,41.9,295.75,9.6,0.0,40.1,1015.0,522.5,32.0,,,Clear
39.36894,-121.53976,2020-06-20,96.6,65.2,80.6,55.0,,93.4,0.0,0.0,0.0,0.0,11.2,,173.71,9.9,0.2,44.05,1011.9,529.0,45.7,,,Clear
41.5017,-120.54161,2020-06-20,87.2,48.8,69.8,39.5,,83.6,0.0,0.0,0.0,0.0,18.3,28.8,202.92,9.9,0.0,38.98,1016.9,438.8,28.4,,,Clear
36.69845,-121.57407,2020-06-21,70.4,56.8,62.9,54.4,,,0.0,0.0,0.0,0.0,16.1,18.3,317.83,8.9,55.7,74.79,1015.9,409.6,25.1,"Mist, Fog",,Partially cloudy
39.37577,-121.45372,2020-06-18,94.8,59.1,79.4,44.2,,90.5,0.0,0.0,0.0,0.0,12.0,24.2,247.17,9.8,0.0,30.96,1011.1,554.5,47.9,,,Clear
35.62906,-120.68326,2020-06-22,85.4,53.1,66.0,52.4,,83.6,0.0,0.0,0.0,0.0,22.8,32.1,239.92,9.7,9.6,65.03,1013.7,432.4,26.5,Mist,,Clear
35.9497,-121.42113,2020-06-17,82.9,47.8,66.6,43.4,,80.7,0.0,0.0,0.0,0.0,12.8,,191.54,9.8,0.0,48.56,1014.2,526.3,32.2,,,Clear
33.37579,-117.47166,2020-06-09,93.4,51.8,75.7,25.4,,88.8,0.0,0.0,0.0,0.0,13.6,21.4,140.0,8.9,5.7,21.65,1015.0,482.6,29.5,Smoke Or Haze,,Clear
35.90835,-121.08753,2020-06-21,97.1,52.1,72.1,51.5,,94.0,0.0,0.0,0.0,0.0,19.7,25.3,201.67,9.3,21.5,56.78,1013.4,512.5,31.4,Mist,,Clear
36.97511,-119.33439,2020-06-23,102.8,71.6,87.3,58.0,,102.1,0.0,0.0,0.0,0.0,11.6,,286.42,9.9,11.5,40.01,1009.5,506.1,29.2,Smoke Or Haze,,Clear
37.46265,-121.18355,2020-06-25,98.0,68.6,82.5,57.7,,98.2,0.0,0.0,0.0,0.0,12.4,18.3,318.71,9.9,0.9,44.87,1005.8,500.1,30.6,,,Clear
33.565093,-116.750925,2020-06-26,96.8,65.0,80.7,51.4,,93.5,0.0,0.0,0.0,0.0,15.3,31.1,232.17,9.9,0.0,40.62,1008.8,432.2,26.4,,,Clear
33.27665,-115.96594,2020-06-24,108.2,72.5,91.8,52.3,,102.7,0.0,0.0,0.0,0.0,13.0,,122.5,9.9,8.8,30.68,1004.4,391.6,24.0,,,Clear
35.30742,-119.88048,2020-06-25,79.7,63.1,69.1,54.4,,,0.0,0.0,0.0,0.0,11.9,19.7,215.54,9.1,51.8,60.62,1009.5,492.8,31.9,Mist,,Partially cloudy
41.0336731,-121.2199939,2020-06-29,71.1,38.9,56.9,35.4,37.9,,0.0,0.0,0.0,0.0,16.1,23.0,236.5,9.9,42.0,47.64,1014.7,456.8,26.3,,,Partially cloudy
40.43203,-120.28147,2020-06-23,98.7,57.3,79.7,40.2,,94.0,0.0,0.0,0.0,0.0,17.2,,198.5,9.9,3.6,27.78,1018.3,471.1,28.8,,,Clear
40.44793,-120.04635,2020-06-24,96.9,55.5,77.1,45.8,,92.7,0.0,0.0,0.0,0.0,13.9,,242.35,9.9,2.6,36.42,1014.8,415.3,26.9,,,Clear
37.06641,-121.21912,2020-06-28,65.8,55.5,59.6,50.6,,,0.0,0.0,0.0,0.0,20.4,27.7,255.67,9.3,56.9,72.8,1010.1,534.6,30.8,"Mist, Light Rain",,Partially cloudy
35.69993,-120.96759,2020-06-28,67.9,55.3,60.3,51.0,,,0.0,0.0,0.0,0.0,19.7,28.6,223.08,9.7,46.2,72.74,1009.7,516.3,29.7,"Mist, Light Rain",,Partially cloudy
38.22554,-119.00289,2020-06-26,88.5,48.8,70.5,36.8,,84.6,0.0,0.0,0.0,0.0,13.9,20.8,239.39,9.9,0.0,35.88,1018.5,536.4,30.9,,,Clear
39.3784,-121.4319,2020-06-30,92.7,63.0,79.2,47.9,,88.9,0.0,0.0,0.0,0.0,7.1,,176.04,9.9,0.3,35.98,1010.9,519.4,44.9,,,Clear
37.091637,-121.086625,2020-07-05,92.3,58.8,75.5,45.2,,88.3,0.0,0.0,0.0,0.0,17.2,19.7,290.42,9.6,0.6,37.77,1013.6,541.6,31.2,,,Clear
37.536015,-121.876277,2020-07-04,88.6,55.3,71.3,47.7,,85.6,0.0,0.0,0.0,0.0,14.4,,239.92,9.9,2.1,47.71,1016.1,503.8,30.8,,,Clear
34.182436,-117.124353,2020-07-03,84.1,45.2,66.8,38.6,,81.3,0.0,0.0,0.0,0.0,13.3,18.3,266.71,9.9,0.0,41.79,1018.2,317.1,17.1,,,Clear
37.71984,-121.53524,2020-07-06,81.7,57.1,68.2,47.0,,80.0,0.0,0.0,0.0,0.0,16.9,24.2,263.75,9.9,2.0,49.56,1013.1,561.9,32.4,,,Clear
38.08264,-120.20316,2020-06-21,92.1,57.2,76.1,47.4,,88.5,0.0,0.0,0.0,0.0,8.5,18.3,172.08,9.9,0.0,41.27,1014.9,546.7,31.5,Smoke Or Haze,,Clear
39.32596,-119.81098,2020-06-27,93.9,63.3,79.1,35.9,,89.5,0.0,0.0,0.0,0.0,22.2,33.7,214.38,9.9,23.9,24.43,1012.3,392.8,25.5,,,Clear
36.750186,-119.116536,2020-07-05,98.6,63.9,83.0,50.0,,94.9,0.0,0.0,0.0,0.0,13.8,17.2,289.46,9.8,2.1,35.41,1012.7,548.6,31.6,Mist,,Clear
38.02996,-122.25471,2020-07-06,82.0,55.7,68.1,48.2,,80.5,0.0,0.0,0.0,0.0,18.0,27.7,217.38,9.9,2.0,52.09,1012.4,356.3,30.8,,,Clear
38.58488,-120.941267,2020-07-07,88.9,57.0,72.6,45.4,,85.3,0.0,0.0,0.0,0.0,10.3,16.1,197.61,9.9,0.0,41.45,1011.7,498.1,30.5,,,Clear
36.82276,-119.36572,2020-06-12,87.1,66.5,75.8,49.4,,84.0,0.0,0.0,0.0,0.0,26.7,36.1,310.63,9.7,42.1,41.12,1014.7,472.3,27.2,Smoke Or Haze,,Partially cloudy
33.551838,-116.7464168,2020-07-09,98.1,60.7,80.5,43.5,,92.9,0.0,0.0,0.0,0.0,13.5,18.3,166.08,9.9,0.0,32.23,1009.9,476.8,27.5,,,Clear
37.37731,-121.79349,2020-07-11,90.5,59.9,73.5,52.1,,87.3,0.0,0.0,0.0,0.0,14.8,,281.79,9.9,8.9,51.65,1015.2,475.2,29.1,,,Clear
35.393889,-120.053275,2020-07-03,78.8,50.2,63.4,49.9,,,0.0,0.0,0.0,0.0,15.7,,212.67,8.6,14.7,65.33,1015.9,443.2,28.7,"Mist, Fog, Smoke Or Haze",,Clear
34.467915,-118.328877,2020-07-05,96.6,65.0,81.1,40.7,,92.1,0.0,0.0,0.0,0.0,15.0,26.4,186.33,8.6,2.6,25.64,1012.5,499.5,30.6,Smoke Or Haze,,Clear
33.623968,-117.108421,2020-07-13,92.2,65.7,78.0,49.7,,89.1,0.0,0.0,0.0,0.0,15.0,19.7,210.0,9.9,0.0,39.83,1013.1,487.3,28.1,,,Clear
37.1487,-119.50307,2020-07-11,103.0,67.6,86.3,49.8,,98.8,0.0,0.0,0.0,0.0,11.0,40.3,273.46,9.9,13.0,31.99,1013.4,510.8,29.4,,,Clear
39.43227,-121.37994,2020-07-13,97.5,68.2,82.8,51.5,,95.5,0.0,0.0,0.0,0.0,15.7,18.3,151.96,9.9,0.0,35.15,1008.8,547.8,47.3,,,Clear
39.10112,-121.33589,2020-07-15,94.8,62.5,78.3,56.4,,93.4,0.0,0.0,0.0,0.0,13.6,18.3,185.83,9.8,0.0,50.22,1009.5,390.9,23.9,,,Clear
33.48429,-116.83552,2020-07-13,93.2,67.3,79.1,50.0,,89.9,0.0,0.0,0.0,0.0,14.1,35.6,236.75,9.5,3.8,38.76,1011.3,521.6,30.0,,,Clear
37.42319,-119.95807,2020-07-15,95.7,62.7,78.4,56.1,,94.5,0.0,0.0,0.0,0.0,9.2,,297.0,9.9,2.0,49.59,1010.1,321.1,25.4,,,Clear
37.64044,-121.59374,2020-07-16,83.2,57.7,68.5,53.8,,82.0,0.0,0.0,0.0,0.0,17.1,,305.79,9.9,10.2,62.8,1011.4,508.6,29.3,,,Clear
34.39464,-116.97557,2020-07-17,81.6,47.8,66.5,38.4,,80.0,0.0,0.0,0.0,0.0,11.0,23.0,308.88,9.9,0.0,38.68,1021.9,502.9,29.0,,,Clear
37.118075,-119.932391,2020-07-20,96.6,65.8,80.6,55.3,,94.2,0.0,0.0,0.0,0.0,10.9,,301.17,9.9,4.6,44.69,1012.0,486.6,28.0,,,Clear
39.506597,-121.604579,2020-07-20,93.8,65.0,79.5,56.7,,93.2,0.0,0.0,0.0,0.0,16.1,,160.5,9.9,0.0,47.0,1012.2,509.3,44.0,,,Clear
35.17977,-120.69959,2020-06-15,81.4,53.0,66.7,52.6,,80.9,0.0,0.0,0.0,0.0,25.0,33.1,270.96,9.8,1.6,63.45,1013.8,468.5,27.0,"Mist, Fog",,Clear
36.37085,-118.845123,2020-06-18,93.5,57.2,77.2,48.7,,90.1,0.0,0.0,0.0,0.0,11.3,,194.71,9.9,0.0,40.78,1011.4,434.9,29.7,,,Clear
39.42208,-121.47273,2020-05-08,93.6,59.7,78.1,44.5,,89.3,0.0,0.0,0.0,0.0,5.8,31.1,144.58,9.8,0.9,32.62,1011.0,403.9,27.6,Smoke Or Haze,,Clear
36.5537,-119.19677,2020-06-22,99.2,66.4,84.4,58.3,,98.5,0.0,0.0,0.0,0.0,10.9,,296.96,9.9,9.5,44.25,1011.3,419.2,27.2,,,Clear
35.89133,-118.8613,2020-06-19,98.5,62.2,80.6,47.7,,94.1,0.0,0.0,0.0,0.0,11.1,23.0,223.5,9.9,0.0,35.46,1010.2,460.5,29.8,,,Clear
39.013591,-122.359663,2020-07-24,85.9,57.7,70.5,53.6,,84.1,0.0,0.0,0.0,0.0,12.8,19.7,132.67,9.2,9.6,57.99,1010.5,514.8,29.6,Mist,,Clear
33.93327,-117.033124,2020-07-24,86.1,55.3,68.8,53.4,,84.2,0.0,0.0,0.0,0.0,13.8,21.9,250.96,8.6,13.0,62.5,1012.8,527.9,28.5,"Mist, Fog, Smoke Or Haze",,Clear
36.09493,-120.52193,2020-07-13,94.6,59.4,76.9,47.4,,91.1,0.0,0.0,0.0,0.0,18.4,32.2,217.25,9.9,0.0,38.29,1010.2,495.1,32.1,,,Clear
38.21614,-122.12447,2020-07-06,89.5,55.1,71.2,46.8,,86.0,0.0,0.0,0.0,0.0,22.2,31.1,230.25,9.9,0.0,45.7,1011.6,509.8,29.4,,,Clear
39.35498,-122.65813,2020-07-07,86.0,52.1,69.5,45.5,,83.3,0.0,0.0,0.0,0.0,12.8,,180.0,9.9,0.0,46.08,1014.0,492.4,30.1,,,Clear
37.083806,-121.101634,2020-07-27,87.1,59.0,71.5,51.2,,85.3,0.0,0.0,0.0,0.0,17.4,21.6,312.96,9.7,9.2,50.87,1011.6,488.9,28.2,Mist,,Clear
37.977309,-121.620238,2020-07-20,82.7,59.3,69.5,53.8,,81.8,0.0,0.0,0.0,0.0,14.4,23.0,285.63,9.9,19.1,59.93,1013.5,339.8,24.5,,,Clear
38.420382,-121.044895,2020-07-26,94.7,63.9,78.0,50.9,,91.8,0.0,0.0,0.0,0.0,11.4,26.4,209.25,9.9,0.3,41.66,1012.3,310.7,26.8,,,Clear
32.62212,-116.77048,2020-07-28,73.8,63.2,67.6,59.8,,,0.0,0.0,0.0,0.0,11.7,17.2,285.71,9.1,57.3,76.65,1012.2,487.5,28.1,Mist,,Partially cloudy
40.791509,-123.437051,2020-06-30,65.5,52.5,58.0,50.4,,,0.0,0.0,0.0,0.0,21.3,28.9,268.25,8.3,51.6,76.25,1017.6,515.7,29.7,Smoke Or Haze,,Partially cloudy
34.75844,-118.72004,2020-07-27,91.4,69.2,79.6,41.2,,87.5,0.0,0.0,0.0,0.0,18.5,25.6,247.42,9.9,0.0,27.1,1014.7,485.4,29.7,,,Clear
33.934137,-117.034461,2020-07-30,102.2,61.8,81.9,50.3,,98.5,0.0,0.0,0.0,0.0,14.3,18.3,255.04,9.9,0.0,40.08,1013.4,502.9,27.2,,,Clear
34.25143,-117.45479,2020-07-29,94.1,62.3,76.6,55.7,,91.9,0.0,0.0,0.0,0.0,13.9,20.8,181.63,9.6,0.3,52.02,1012.0,516.6,29.8,Smoke Or Haze,,Clear
34.028116,-117.429598,2020-07-25,91.7,60.5,73.2,56.1,,89.4,0.0,0.0,0.0,0.0,16.9,25.3,244.54,9.2,4.5,59.54,1012.4,462.4,26.6,"Mist, Smoke Or Haze",,Clear
35.14357,-118.7933,2020-07-30,95.5,61.8,80.1,42.3,,91.1,0.0,0.0,0.0,0.0,16.5,24.2,238.58,9.9,0.0,30.09,1015.6,453.1,24.5,,,Clear
38.686478,-121.103299,2020-08-02,93.1,66.2,79.5,43.6,,88.9,0.0,0.0,0.0,0.0,8.5,,167.25,9.9,2.6,29.76,1019.0,480.9,26.0,,,Clear
40.78804,-124.19954,2020-07-27,56.0,49.9,51.7,51.3,45.0,,0.0,0.0,0.0,0.0,15.6,17.9,241.09,3.8,70.8,97.6,1014.4,284.5,22.5,"Mist, Fog, Smoke Or Haze",,Partially cloudy
33.924086,-116.641846,2020-08-02,107.7,78.6,92.9,46.6,,102.6,0.0,0.0,0.0,0.0,16.4,29.6,230.15,9.9,0.0,22.76,1011.3,448.8,27.5,,,Clear
34.135626,-117.192142,2020-07-20,87.9,55.4,72.6,46.4,,85.0,0.0,0.0,0.0,0.0,11.8,19.7,227.21,9.9,0.0,42.17,1014.4,494.8,28.5,,,Clear
39.31313,-122.48525,2020-08-02,95.9,63.2,79.8,48.8,,92.2,0.0,0.0,0.0,0.0,12.8,23.0,145.67,10.3,0.7,36.54,1014.9,522.7,28.2,,,Clear
34.93929,-118.92967,2020-08-06,81.4,58.7,70.3,46.9,,80.1,0.0,0.0,0.0,0.0,16.6,27.7,316.83,9.9,0.0,44.83,1013.0,516.6,29.8,,,Clear
34.962524,-119.444977,2020-08-12,89.9,63.2,74.5,52.8,,87.5,0.0,0.0,0.0,0.0,11.2,,184.21,8.6,16.3,48.42,1011.3,418.7,22.6,Fog,,Clear
37.518879,-118.711135,2020-07-21,90.2,48.5,71.1,31.3,46.8,86.1,0.0,0.0,0.0,0.0,22.1,32.3,265.0,9.9,9.3,26.9,1010.4,441.7,25.4,Light Rain,,Clear
40.590714,-120.549595,2020-08-11,93.3,59.1,75.5,46.3,,89.4,0.0,0.0,0.0,0.0,19.7,,195.26,9.9,2.5,39.06,1016.7,294.4,18.0,,,Clear
39.82454,-123.262437,2020-08-10,104.0,63.0,80.8,49.5,,101.2,0.0,0.0,0.0,0.0,13.9,21.9,109.5,9.9,0.0,38.21,1010.7,393.7,21.3,,,Clear
34.542742,-118.324601,2020-07-01,86.5,61.9,75.6,41.3,,83.1,0.0,0.0,0.0,0.0,22.3,34.4,219.04,9.9,10.7,30.81,1010.1,456.2,29.6,,,Clear
34.26734825,-118.64381589,2018-11-12,77.5,56.9,66.3,4.0,,,0.0,0.0,0.0,0.0,18.6,35.7,179.46,9.9,0.0,8.69,1023.2,349.9,15.1,Smoke Or Haze,,Clear
38.470809,-122.038208,2020-06-06,77.6,54.8,65.3,42.8,,,0.0,4.17,0.0,0.0,19.1,34.4,244.88,9.9,0.8,46.52,1011.6,420.0,27.2,,,Clear
37.463636,-121.16483,2020-06-08,82.5,54.8,69.1,36.5,,80.0,0.0,0.0,0.0,0.0,21.7,29.8,314.75,9.9,0.0,34.97,1019.8,518.5,31.7,,,Clear
33.82925,-117.46036,2020-06-08,86.9,53.0,71.6,24.8,,83.6,0.0,0.0,0.0,0.0,18.3,31.7,78.83,9.8,4.6,27.23,1014.4,510.8,31.3,Smoke Or Haze,,Clear
41.79319,-122.69296,2020-07-18,98.4,59.7,79.4,48.2,,94.5,0.0,0.0,0.0,0.0,19.4,21.9,117.25,9.9,1.0,36.07,1016.6,458.6,28.1,,,Clear
39.11307,-121.38178,2020-08-02,97.4,61.2,79.2,51.7,,94.0,0.0,0.0,0.0,0.0,11.2,,203.58,9.9,0.0,41.58,1013.4,539.2,31.1,,,Clear
40.36764,-120.44811,2020-08-02,91.5,51.9,74.5,33.4,,87.2,0.0,0.0,0.0,0.0,17.2,,283.33,9.9,0.0,26.37,1020.6,447.0,27.4,,,Clear
35.308259,-119.987565,2020-08-12,81.9,55.2,66.0,52.5,,81.0,0.0,0.0,0.0,0.0,12.8,23.0,265.54,8.3,26.3,66.03,1012.9,544.6,29.4,"Mist, Fog, Smoke Or Haze",,Partially cloudy
33.45148,-116.05898,2019-10-14,89.7,57.1,73.3,40.9,,85.7,0.0,0.0,0.0,0.0,9.3,41.4,279.21,9.9,0.0,35.66,1009.7,230.9,16.6,,,Clear
38.81111,-121.318472,2020-08-10,98.1,68.1,82.4,53.5,,96.9,0.0,0.0,0.0,0.0,13.5,,170.71,9.9,1.7,38.13,1009.2,542.0,29.3,,,Clear
38.474502,-121.172572,2020-08-13,100.9,64.9,82.7,48.2,,97.0,0.0,0.0,0.0,0.0,10.1,20.8,178.33,9.9,15.2,33.52,1011.4,225.2,19.5,,,Clear
39.647686,-121.633994,2020-08-14,106.0,71.3,88.9,51.3,,102.3,0.0,0.0,0.0,0.0,9.2,,231.33,11.2,4.3,29.92,1011.5,480.3,41.5,,,Clear
35.519723,-120.801074,2020-08-16,104.2,67.0,83.3,56.4,,103.4,0.0,0.0,0.0,0.0,15.3,24.2,198.42,9.7,0.1,43.24,1011.2,424.8,22.9,Mist,,Clear
39.52452,-122.427358,2020-08-16,101.3,77.6,88.9,57.3,,99.4,0.0,0.0,0.0,0.0,11.0,21.9,136.0,12.7,9.3,35.36,1011.8,246.9,13.3,Light Rain,,Clear
40.420886,-120.86375,2020-07-18,96.9,55.5,78.3,41.8,,92.1,0.0,0.0,0.0,0.0,13.9,,241.11,9.9,0.0,33.04,1019.8,498.1,30.5,,,Clear
35.43044,-118.53361,2020-08-03,91.0,67.1,79.6,34.3,,86.8,0.0,0.0,0.0,0.0,19.8,33.3,296.04,9.8,0.1,20.55,1017.2,441.1,28.6,,,Clear
38.840068,-120.876546,2020-08-17,99.5,82.6,89.4,51.0,,96.8,0.0,0.0,0.0,0.0,13.0,25.1,203.33,9.9,4.6,27.26,1018.2,343.3,19.8,,,Clear
38.03106,-120.85258,2020-08-19,100.4,75.9,87.1,46.7,,95.4,0.0,0.0,0.0,0.0,14.3,,276.83,9.4,48.9,27.46,1012.0,79.9,6.9,Smoke Or Haze,,Partially cloudy
39.555943,-122.5012461,2020-08-17,90.2,75.7,83.0,60.7,,90.7,0.02,12.5,0.0,0.0,10.6,21.9,245.67,9.9,11.3,47.62,1014.0,107.5,5.8,"Lightning Without Thunder, Thunderstorm, Light Rain",,Rain
33.454896,-117.328234,2020-08-20,93.2,70.0,78.3,65.9,,95.3,0.0,0.0,0.0,0.0,11.8,18.5,140.04,9.2,20.9,68.45,1007.7,453.2,26.1,Mist,,Clear
34.04447,-118.21608,2020-08-02,83.5,66.3,72.8,62.6,,84.9,0.0,0.0,0.0,0.0,6.0,,193.33,6.7,11.4,71.39,1013.8,529.9,28.6,"Mist, Fog, Smoke Or Haze",,Clear
34.3428,-118.49731,2020-08-03,89.6,65.9,76.8,59.2,,89.3,0.0,0.0,0.0,0.0,12.2,25.3,150.54,9.0,5.5,58.28,1013.0,529.9,28.6,"Mist, Smoke Or Haze",,Clear
36.09876,-120.427342,2020-08-15,102.5,69.0,85.6,58.3,,102.0,0.01,8.33,0.0,0.0,10.7,16.1,241.67,9.9,21.4,42.03,1010.8,243.7,13.2,"Lightning Without Thunder, Thunderstorm, Light Rain",,Rain
38.8825,-121.10411,2020-08-26,89.9,70.7,79.6,54.4,,88.2,0.0,0.0,0.0,0.0,8.6,16.1,156.54,8.4,0.4,43.11,1011.5,413.3,20.8,,,Clear
39.702438,-120.143473,2020-08-14,91.1,57.8,74.0,41.2,,87.1,0.02,8.33,0.0,0.0,11.4,34.4,226.71,9.8,21.0,33.11,1022.1,292.7,16.9,"Light Drizzle, Thunderstorm, Light Rain",,Rain
34.65979,-118.36411,2020-08-28,97.3,59.1,80.2,34.1,,92.1,0.0,0.0,0.0,0.0,17.3,25.5,241.35,9.9,0.0,23.22,1010.3,498.9,26.9,,,Clear
39.012743,-122.637037,2020-09-01,79.6,56.6,65.8,54.3,,,0.0,0.0,0.0,0.0,8.4,18.3,150.92,8.5,70.2,68.2,1012.9,373.1,20.1,"Mist, Smoke Or Haze",,Partially cloudy
36.60239,-121.62161,2020-08-16,95.0,69.8,78.2,59.2,,96.2,0.0,8.33,0.0,0.0,15.7,33.4,249.0,9.7,5.6,54.07,1012.2,406.3,21.9,"Lightning Without Thunder, Thunderstorm, Light Rain",,Clear
37.919382,-119.010655,2020-08-17,87.9,54.7,70.7,41.2,,84.2,0.01,8.33,0.0,0.0,17.8,28.5,220.88,9.8,10.8,36.97,1024.5,198.4,14.3,Light Rain,,Rain
37.18725,-121.68465,2020-08-21,89.2,60.5,71.6,57.6,,87.5,0.0,0.0,0.0,0.0,15.1,26.4,226.21,6.2,31.4,64.03,1011.1,439.6,22.2,"Mist, Smoke Or Haze",,Partially cloudy
40.274,-120.757,2020-08-22,91.5,50.1,70.5,33.5,,87.2,0.0,0.0,0.0,0.0,12.8,,228.13,3.1,4.2,31.93,1018.0,381.5,20.6,Smoke Or Haze,,Clear
37.46377,-121.18018,2020-09-08,95.9,75.1,84.1,41.3,,91.1,0.0,0.0,0.0,0.0,21.0,31.8,263.25,5.8,66.9,24.85,1002.8,335.4,16.9,Smoke Or Haze,,Partially cloudy
41.028611,-120.281389,2020-08-23,91.2,47.3,70.3,32.7,,86.9,0.0,0.0,0.0,0.0,14.0,20.8,184.26,5.8,15.2,30.2,1016.1,407.5,22.0,Smoke Or Haze,,Clear
40.82126,-123.12461,2020-09-01,101.5,66.6,84.4,38.2,,96.3,0.0,0.0,0.0,0.0,20.8,30.0,187.63,9.7,0.0,22.29,1010.5,500.5,25.2,,,Clear
41.68229,-122.84057,2020-09-09,90.5,55.5,71.9,18.8,,86.4,0.0,0.0,0.0,0.0,8.6,25.3,137.32,9.7,0.6,14.31,1014.0,314.3,17.0,Smoke Or Haze,,Clear
34.773809,-120.491594,2020-09-16,71.9,51.1,58.9,54.3,,,0.01,8.33,0.0,0.0,11.3,,193.67,3.6,38.6,86.53,1016.4,451.9,24.4,"Mist, Fog, Light Rain, Smoke Or Haze",,"Rain, Partially cloudy"
32.765615,-116.692705,2020-09-05,103.7,67.9,84.0,60.1,,104.6,0.0,0.0,0.0,0.0,11.6,,232.38,9.3,1.4,50.06,1011.2,457.1,23.0,Smoke Or Haze,,Clear
34.679,-118.452,2020-08-12,101.9,61.3,84.0,29.5,,96.4,0.0,0.0,0.0,0.0,19.1,28.9,191.21,9.9,9.0,15.56,1013.1,439.1,25.3,,,Clear
38.464074,-121.039236,2020-10-03,88.8,63.2,75.5,43.2,,85.2,0.0,0.0,0.0,0.0,7.0,,103.08,6.0,18.2,32.7,1013.5,88.3,7.6,Smoke Or Haze,,Clear
38.49375,-121.003602,2020-09-30,95.7,64.3,79.6,41.6,,91.2,0.0,0.0,0.0,0.0,11.0,19.7,153.17,7.8,17.1,28.24,1017.9,257.5,15.8,Smoke Or Haze,,Clear
41.575549,-123.021635,2020-09-11,86.1,48.4,66.1,34.7,,82.8,0.0,0.0,0.0,0.0,10.1,26.4,136.21,3.1,87.7,33.86,1019.1,334.7,18.1,Smoke Or Haze,,Overcast
38.018089,-122.836701,2020-08-18,91.4,60.2,73.1,57.1,,91.0,0.0,0.0,0.0,0.0,12.1,21.9,244.26,9.9,32.2,63.98,1014.2,471.9,25.5,,,Partially cloudy
41.211022,-122.847359,2020-09-16,83.5,46.8,63.6,36.0,,80.9,0.0,0.0,0.0,0.0,7.6,24.2,118.17,6.9,10.8,39.78,1019.5,293.6,15.9,Smoke Or Haze,,Clear
38.424016,-121.006635,2020-10-04,90.2,60.8,75.0,38.4,,86.1,0.0,0.0,0.0,0.0,6.5,16.1,132.79,8.1,15.7,28.64,1015.3,262.6,17.0,Smoke Or Haze,,Clear
37.821737,-122.104314,2020-10-11,79.0,57.0,66.8,53.0,,,0.0,0.0,0.0,0.0,13.1,,200.17,9.9,22.8,64.18,1018.1,308.3,15.5,Fog,,Clear
37.98337,-120.64541,2020-10-13,88.7,50.9,69.5,41.9,,85.4,0.0,0.0,0.0,0.0,9.3,20.8,196.17,9.9,3.2,41.93,1019.2,284.8,13.3,,,Clear
39.4935,-123.3965,2020-09-07,110.9,64.8,84.5,44.8,,104.1,0.0,0.0,0.0,0.0,13.9,24.2,151.88,9.1,7.9,31.12,1009.8,409.8,22.1,Smoke Or Haze,,Clear
40.53927,-122.56656,2020-09-27,93.5,64.8,80.0,36.0,,88.9,0.0,0.0,0.0,0.0,31.6,45.1,180.75,9.9,0.0,24.07,1015.5,411.2,19.2,Smoke Or Haze,,Clear
34.014728,-117.138078,2020-10-15,97.7,53.8,74.7,39.4,,92.7,0.0,0.0,0.0,0.0,12.2,,144.0,9.9,0.3,33.29,1014.7,375.2,17.6,,,Clear
34.563,-118.4,2020-09-28,93.4,61.1,76.2,28.1,,88.8,0.0,0.0,0.0,0.0,17.7,41.4,134.54,9.9,0.0,19.71,1016.8,370.4,21.3,,,Clear
38.659387,-120.964726,2020-10-18,85.6,62.5,73.1,33.3,,82.3,0.0,0.0,0.0,0.0,6.8,,168.46,9.9,14.5,23.81,1018.1,364.2,15.7,,,Clear
39.51694,-121.54475,2020-10-22,78.2,57.1,67.1,29.9,,,0.0,0.0,0.0,0.0,17.1,27.7,313.58,9.7,2.7,28.28,1010.5,605.0,52.3,Smoke Or Haze,,Clear
40.55823,-123.88658,2020-10-23,59.2,38.1,48.8,41.2,32.9,,0.0,0.0,0.0,0.0,15.3,20.8,197.5,9.8,9.1,77.34,1016.6,341.4,14.7,Smoke Or Haze,,Clear
40.47646,-122.18102,2020-10-25,65.0,44.3,56.1,16.9,,,0.0,0.0,0.0,0.0,34.4,47.9,167.67,9.9,0.2,28.62,1016.6,313.1,14.7,,,Clear
40.38869,-122.39033,2020-10-25,64.9,44.6,56.1,16.8,,,0.0,0.0,0.0,0.0,32.0,47.1,163.71,9.9,0.5,28.68,1016.5,289.8,12.5,,,Clear
34.03343,-117.51476,2020-11-01,90.3,56.5,72.9,35.5,,86.1,0.0,0.0,0.0,0.0,11.2,,135.0,9.4,44.3,29.98,1018.2,275.7,23.8,Smoke Or Haze,,Partially cloudy
